,CustomerID,Age,Gender,Income,CreditScore,MaritalStatus,LoanAmount,LoanStatus
4314,4315,24,1,39631,573,0,20766,1
4315,4316,53,0,72652,326,1,7538,1
4316,4317,35,1,87446,359,1,33881,1
4317,4318,20,0,53500,516,0,48645,0
4318,4319,45,0,39897,569,2,22867,1
4319,4320,23,1,78915,415,1,13534,1
4320,4321,61,0,57377,544,2,19000,0
4321,4322,61,0,96670,384,0,37085,1
4322,4323,38,0,122760,749,2,24735,1
4323,4324,45,1,46897,835,0,24964,0
4324,4325,57,1,67280,388,0,6733,0
4325,4326,18,1,121639,848,2,28246,1
4326,4327,53,1,133849,806,2,22197,1
4327,4328,38,1,131118,707,1,14065,0
4328,4329,60,0,77320,570,0,36305,1
4329,4330,52,1,92592,823,2,48318,1
4330,4331,30,1,114486,793,2,20558,1
4331,4332,66,1,88289,747,1,19606,1
4332,4333,27,0,51941,842,1,41789,0
4333,4334,61,0,119676,649,1,1051,1
4334,4335,64,1,34234,627,0,19728,1
4335,4336,27,0,95172,585,1,15299,0
4336,4337,63,0,23376,334,0,27798,1
4337,4338,30,0,50783,832,1,22448,1
4338,4339,54,0,61249,787,0,23870,1
4339,4340,55,1,63025,786,1,23214,1
4340,4341,41,1,36447,444,0,5266,0
4341,4342,19,0,105865,823,1,12300,0
4342,4343,39,0,36713,445,1,2658,1
4343,4344,34,0,148869,802,2,24752,0
4344,4345,53,0,24858,826,0,29133,0
4345,4346,31,1,71115,571,2,13742,0
4346,4347,27,0,105008,833,0,17059,1
4347,4348,52,1,79834,394,2,14720,1
4348,4349,42,0,102060,746,1,28629,0
4349,4350,20,1,131923,714,2,11994,0
4350,4351,64,0,24539,556,1,23005,0
4351,4352,55,1,83983,561,0,21394,0
4352,4353,34,1,38857,386,1,1635,0
4353,4354,29,1,123898,735,2,12206,0
4354,4355,69,0,122207,407,0,45845,0
4355,4356,41,1,25364,318,2,23805,1
4356,4357,46,0,85985,664,1,49752,1
4357,4358,60,1,79169,678,1,26632,1
4358,4359,42,1,106366,459,2,12660,1
4359,4360,53,0,41078,399,0,27877,0
4360,4361,43,1,57574,564,2,9759,1
4361,4362,55,0,20869,348,1,46378,0
4362,4363,18,0,124383,714,0,39924,1
4363,4364,37,0,82624,358,2,48153,1
4364,4365,45,0,60075,482,1,49360,0
4365,4366,33,1,113676,746,0,32672,0
4366,4367,64,1,23659,600,2,49097,1
4367,4368,34,0,56370,653,0,25091,1
4368,4369,57,1,126888,512,1,32335,1
4369,4370,45,1,78185,488,2,8009,1
4370,4371,29,0,137136,646,2,3143,1
4371,4372,44,1,99921,436,1,30014,0
4372,4373,59,0,63751,329,1,40767,0
4373,4374,64,1,82758,445,1,44518,0
4374,4375,47,1,142280,767,2,18858,0
4375,4376,58,0,104873,802,1,24632,0
4376,4377,51,1,25131,490,2,21486,0
4377,4378,54,1,21358,770,2,1329,1
4378,4379,23,0,143870,644,0,13370,0
4379,4380,24,1,111150,300,1,14847,1
4380,4381,49,0,77371,409,1,32624,1
4381,4382,49,1,102307,363,0,5622,1
4382,4383,42,0,99139,352,2,39000,1
4383,4384,50,0,36246,561,2,25405,1
4384,4385,24,0,37216,828,2,26337,1
4385,4386,69,0,61209,601,1,2680,1
4386,4387,29,0,62987,533,2,48122,1
4387,4388,33,1,128024,372,0,48112,0
4388,4389,33,1,40577,656,2,39719,0
4389,4390,60,0,136526,783,1,28832,1
4390,4391,53,1,62320,305,1,7866,1
4391,4392,30,0,148038,436,2,26479,0
4392,4393,24,1,31301,703,2,18509,1
4393,4394,53,1,95051,505,1,43924,0
4394,4395,64,0,112338,709,2,47228,1
4395,4396,68,0,146560,335,0,5188,1
4396,4397,26,1,20891,529,1,36617,1
4397,4398,49,1,41972,526,2,28787,1
4398,4399,28,0,70457,561,2,4366,1
4399,4400,25,1,133389,430,2,14061,0
4400,4401,50,1,74435,747,0,16952,1
4401,4402,40,0,40932,485,1,19975,1
4402,4403,42,1,24192,485,0,5283,0
4403,4404,25,0,36128,573,2,21645,1
4404,4405,62,0,42836,651,0,12740,0
4405,4406,39,0,44837,712,2,34012,0
4406,4407,21,1,137028,450,2,6128,0
4407,4408,57,1,136481,683,1,47515,1
4408,4409,20,0,145176,335,1,10371,0
4409,4410,46,0,145172,625,2,22309,1
4410,4411,58,1,42778,764,2,28111,1
4411,4412,46,1,63130,765,2,9628,1
4412,4413,51,1,36708,394,1,11462,0
4413,4414,51,0,127481,433,1,23718,0
4414,4415,45,0,44232,461,2,39674,1
4415,4416,30,1,77266,599,1,32295,1
4416,4417,32,1,59412,655,2,42753,0
4417,4418,40,1,24782,539,0,29844,1
4418,4419,61,0,81196,466,1,27314,0
4419,4420,43,0,46315,439,2,8668,1
4420,4421,21,1,30052,438,0,2954,0
4421,4422,43,1,39521,534,2,15412,0
4422,4423,57,0,89434,302,0,9806,0
4423,4424,26,0,102755,555,1,19015,0
4424,4425,22,1,89690,670,1,22420,1
4425,4426,49,1,55546,577,2,13363,0
4426,4427,37,1,99345,815,1,42028,1
4427,4428,67,0,45972,511,1,11066,0
4428,4429,28,1,124713,515,0,48518,0
4429,4430,32,0,144556,569,1,7874,1
4430,4431,49,0,98059,775,0,32081,0
4431,4432,45,1,84385,827,0,18253,1
4432,4433,39,1,122617,363,0,43353,1
4433,4434,58,0,42030,759,1,12662,0
4434,4435,34,1,144717,315,2,15125,1
4435,4436,43,0,60376,318,2,20503,1
4436,4437,61,1,105641,624,1,16698,0
4437,4438,24,1,132021,392,0,16271,1
4438,4439,59,1,109831,316,1,1376,1
4439,4440,43,1,97400,787,2,31080,0
4440,4441,42,0,129518,393,0,44283,1
4441,4442,27,0,98412,309,1,19325,0
4442,4443,62,0,38055,827,0,16285,1
4443,4444,36,1,119220,788,0,1204,0
4444,4445,28,0,107508,443,2,26320,1
4445,4446,30,0,45493,814,0,12328,1
4446,4447,25,0,94861,769,1,8054,0
4447,4448,57,1,141184,676,0,27125,1
4448,4449,21,0,136524,793,0,21804,0
4449,4450,64,1,136826,783,1,19809,1
4450,4451,48,1,56775,751,2,28440,0
4451,4452,45,0,71057,835,2,21357,0
4452,4453,28,1,105909,374,1,46736,1
4453,4454,60,0,56253,339,0,18054,0
4454,4455,18,0,106717,601,1,4065,0
4455,4456,66,0,145000,361,1,35495,1
4456,4457,64,0,71884,802,1,6976,1
4457,4458,69,0,142402,544,2,32154,0
4458,4459,55,1,96497,317,0,21410,0
4459,4460,41,0,37705,697,1,16737,0
4460,4461,64,1,64676,488,2,39832,1
4461,4462,48,0,121658,403,2,37582,0
4462,4463,58,0,111640,643,0,2703,0
4463,4464,63,0,99045,670,1,8621,0
4464,4465,67,1,27101,332,0,14544,1
4465,4466,43,1,82495,673,1,8430,0
4466,4467,66,1,24743,477,2,33821,0
4467,4468,67,1,28951,311,2,39834,1
4468,4469,22,0,27014,755,0,13291,0
4469,4470,37,0,56180,548,1,42216,1
4470,4471,69,1,76977,747,0,34601,0
4471,4472,58,1,136045,303,1,49367,1
4472,4473,28,1,79534,535,0,44489,1
4473,4474,50,0,83209,472,2,6794,0
4474,4475,67,1,138169,621,0,33749,0
4475,4476,55,1,61908,670,1,32180,1
4476,4477,44,0,149067,847,0,10353,1
4477,4478,51,1,128575,595,1,20906,0
4478,4479,32,0,70918,699,0,47403,0
4479,4480,49,0,28219,357,1,23244,1
4480,4481,38,0,27163,829,1,19410,0
4481,4482,63,0,22470,847,1,10829,0
4482,4483,22,0,129034,707,0,37316,0
4483,4484,23,1,36543,812,0,49669,0
4484,4485,55,1,39276,363,2,49934,1
4485,4486,39,0,140014,719,1,14046,0
4486,4487,35,0,56881,445,2,23748,0
4487,4488,31,1,98950,571,2,48275,1
4488,4489,27,1,27749,316,1,2183,1
4489,4490,63,0,44182,397,2,11411,0
4490,4491,30,1,97450,751,0,45604,0
4491,4492,48,1,100543,542,2,34856,1
4492,4493,47,0,116487,778,0,34960,0
4493,4494,20,1,130227,500,1,32478,1
4494,4495,47,1,118144,772,1,6387,0
4495,4496,23,1,145351,478,1,48176,0
4496,4497,46,1,41383,807,2,34099,0
4497,4498,25,0,98578,752,1,43171,0
4498,4499,61,1,136258,569,1,13280,0
4499,4500,62,0,45412,533,0,3275,0
4500,4501,60,1,33181,785,2,39005,1
4501,4502,61,0,64898,637,2,47187,0
4502,4503,50,0,79630,747,1,7385,0
4503,4504,34,1,23405,656,2,8648,0
4504,4505,65,0,116404,348,1,34270,0
4505,4506,28,0,30862,795,0,4569,1
4506,4507,30,0,74679,645,2,43039,1
4507,4508,67,0,48688,592,2,41084,0
4508,4509,28,0,68017,449,0,26910,0
4509,4510,48,1,116481,844,2,22031,1
4510,4511,45,0,32939,559,1,5216,0
4511,4512,61,0,132271,621,2,6891,0
4512,4513,23,1,114467,376,2,44033,1
4513,4514,58,1,124152,409,0,32600,1
4514,4515,33,0,59585,846,0,17315,0
4515,4516,21,1,136315,722,1,25598,0
4516,4517,52,1,124447,693,2,25232,1
4517,4518,65,1,132813,534,2,27425,1
4518,4519,43,1,128362,629,0,11355,0
4519,4520,29,1,126700,624,1,1479,0
4520,4521,28,1,42942,450,2,19738,1
4521,4522,54,0,130075,845,1,15566,0
4522,4523,42,0,25272,331,2,44499,1
4523,4524,35,1,64134,571,0,36101,1
4524,4525,36,1,44265,667,0,24958,1
4525,4526,40,0,143671,791,0,48993,0
4526,4527,55,1,68192,615,0,22655,1
4527,4528,35,0,48668,667,0,22828,1
4528,4529,43,1,131732,379,0,48960,0
4529,4530,23,0,101560,471,1,39835,1
4530,4531,21,0,117435,557,0,41959,1
4531,4532,61,1,89283,578,1,46973,0
4532,4533,68,1,29297,803,0,28962,1
4533,4534,46,1,84005,790,2,38803,0
4534,4535,51,1,148833,636,2,12044,0
4535,4536,34,0,78434,820,2,3209,1
4536,4537,60,1,84749,625,1,10584,1
4537,4538,60,0,21607,471,0,12448,1
4538,4539,33,1,79183,383,1,2959,1
4539,4540,19,0,106994,823,0,1275,1
4540,4541,51,1,76305,780,2,22008,0
4541,4542,25,1,47973,843,1,27035,0
4542,4543,30,0,43117,717,0,35609,1
4543,4544,59,1,101986,638,1,13251,1
4544,4545,25,1,101071,619,1,21529,0
4545,4546,47,1,142688,603,2,16631,1
4546,4547,49,1,114891,571,2,14546,1
4547,4548,53,1,27645,413,2,48687,1
4548,4549,64,0,62238,706,2,31524,0
4549,4550,47,1,89694,325,2,6675,0
4550,4551,18,0,61773,536,0,12569,0
4551,4552,60,1,36786,609,0,44484,0
4552,4553,56,1,60693,532,2,39173,1
4553,4554,34,0,116447,848,2,41033,1
4554,4555,37,0,46578,564,2,39365,1
4555,4556,41,0,66408,312,1,35708,0
4556,4557,67,0,89702,795,2,44413,1
4557,4558,39,0,104845,615,0,29590,0
4558,4559,46,1,35076,683,0,12989,1
4559,4560,39,0,39377,615,1,41503,0
4560,4561,61,0,29278,555,0,38118,1
4561,4562,26,1,84808,740,2,34727,1
4562,4563,54,1,147220,414,1,49795,1
4563,4564,27,0,145446,598,1,40398,1
4564,4565,53,0,147368,423,0,39560,1
4565,4566,54,0,53539,555,2,32937,1
4566,4567,45,1,146552,346,2,36331,1
4567,4568,45,0,31440,762,2,34231,1
4568,4569,59,1,142059,649,1,11128,1
4569,4570,60,1,46245,422,0,25055,0
4570,4571,38,1,42097,330,0,29707,0
4571,4572,41,1,93703,354,0,29646,0
4572,4573,59,0,87092,452,2,34686,0
4573,4574,57,1,129454,755,1,39855,0
4574,4575,19,1,21151,585,1,31584,0
4575,4576,25,0,41698,335,0,32368,1
4576,4577,65,1,37601,555,0,2613,1
4577,4578,44,0,46807,477,1,10014,0
4578,4579,39,1,65302,847,0,3120,0
4579,4580,54,0,105864,553,1,4391,1
4580,4581,44,1,28039,807,1,11158,1
4581,4582,46,1,136730,320,0,32988,1
4582,4583,20,0,67427,374,1,35649,1
4583,4584,61,1,91839,759,1,42699,0
4584,4585,30,1,78049,477,0,24746,0
4585,4586,62,0,39053,681,0,14045,1
4586,4587,27,1,117180,336,0,45026,0
4587,4588,53,1,136801,419,1,41024,0
4588,4589,26,0,121281,300,0,4843,1
4589,4590,44,0,130845,610,0,7129,1
4590,4591,51,0,106298,507,1,4210,1
4591,4592,68,0,109147,453,1,27162,1
4592,4593,18,0,75413,614,0,45690,0
4593,4594,49,1,85958,606,0,10969,1
4594,4595,42,0,51275,803,1,39284,1
4595,4596,46,1,46597,819,1,49056,0
4596,4597,24,0,97521,396,2,36299,1
4597,4598,66,1,114243,789,1,11626,1
4598,4599,20,1,143410,306,1,29493,0
4599,4600,37,0,134778,311,2,21937,1
4600,4601,37,1,88908,813,0,44429,1
4601,4602,47,1,101619,648,2,19663,0
4602,4603,52,0,75188,306,1,32258,1
4603,4604,52,0,54710,799,2,10559,1
4604,4605,66,0,138493,774,2,44727,0
4605,4606,56,0,111352,823,2,8305,0
4606,4607,44,1,95486,356,2,26973,1
4607,4608,43,1,69050,532,2,22940,1
4608,4609,31,1,69249,329,2,33922,1
4609,4610,34,1,54247,666,0,45146,1
4610,4611,35,1,90162,355,2,14657,0
4611,4612,62,1,46408,309,2,18498,0
4612,4613,69,0,96313,446,2,1699,0
4613,4614,46,1,90683,663,2,8565,1
4614,4615,37,1,138335,552,1,46160,0
4615,4616,44,1,25443,552,2,8109,1
4616,4617,35,0,20079,742,2,9787,1
4617,4618,21,0,116818,639,2,26115,0
4618,4619,18,0,58345,815,0,16638,0
4619,4620,67,0,32901,652,2,1011,0
4620,4621,18,1,87759,622,1,11135,1
4621,4622,43,1,120873,439,0,41242,0
4622,4623,62,1,62732,744,1,21843,1
4623,4624,37,0,99304,394,0,1661,0
4624,4625,69,1,139206,719,0,47397,1
4625,4626,40,1,37507,813,2,8381,0
4626,4627,27,1,149010,449,2,22958,1
4627,4628,28,0,101785,650,0,10614,1
4628,4629,58,0,146691,415,2,6871,0
4629,4630,58,0,146354,536,2,1579,1
4630,4631,22,1,55391,569,0,25837,0
4631,4632,18,1,54171,590,0,48726,1
4632,4633,34,1,71730,733,1,37993,0
4633,4634,39,1,135019,308,0,14470,0
4634,4635,51,0,27485,774,1,14079,1
4635,4636,62,1,147628,821,1,16650,0
4636,4637,58,0,130104,836,2,23318,1
4637,4638,46,1,135427,310,2,14854,1
4638,4639,21,0,115320,626,0,3136,0
4639,4640,22,1,148603,575,0,6063,0
4640,4641,28,1,131102,669,1,26081,1
4641,4642,68,0,110153,789,1,24681,1
4642,4643,38,0,57748,644,2,17590,1
4643,4644,52,1,23878,667,0,45391,1
4644,4645,29,1,21949,610,0,36898,1
4645,4646,43,1,105380,784,0,16455,0
4646,4647,68,0,136816,314,0,19238,0
4647,4648,36,1,40881,303,2,39032,1
4648,4649,62,0,71306,675,2,41245,1
4649,4650,24,1,107150,668,1,19044,1
4650,4651,64,1,109364,764,2,28157,0
4651,4652,24,1,135925,832,1,41316,0
4652,4653,43,1,29958,436,2,16712,0
4653,4654,57,0,79185,662,2,5979,1
4654,4655,22,0,28697,515,0,38814,0
4655,4656,38,1,107160,667,1,9476,0
4656,4657,31,1,35493,416,1,34486,0
4657,4658,21,1,62801,478,1,42461,0
4658,4659,40,0,41199,545,2,17641,1
4659,4660,59,1,127890,427,0,31711,1
4660,4661,37,0,85792,657,2,48155,0
4661,4662,32,0,54488,377,0,19981,0
4662,4663,67,0,50493,592,2,43882,1
4663,4664,69,0,131545,381,1,41780,1
4664,4665,62,1,69002,641,2,49573,0
4665,4666,46,1,43731,637,1,28870,0
4666,4667,25,0,27076,395,0,24182,0
4667,4668,58,1,21071,444,1,36781,1
4668,4669,65,1,119926,820,1,22001,0
4669,4670,36,1,147872,696,1,15065,1
4670,4671,65,0,87602,656,1,30672,0
4671,4672,56,1,111181,485,0,1887,0
4672,4673,63,1,61410,842,2,45414,1
4673,4674,45,1,119201,450,2,24665,0
4674,4675,63,1,74327,618,2,1744,0
4675,4676,44,1,114948,358,2,24620,0
4676,4677,21,1,81072,309,1,20820,0
4677,4678,32,1,117371,423,0,22547,0
4678,4679,52,1,61041,655,0,2704,1
4679,4680,54,1,143616,645,2,48379,0
4680,4681,18,1,73326,536,2,5064,1
4681,4682,20,0,58549,632,0,38994,1
4682,4683,64,1,73096,316,0,11718,1
4683,4684,41,0,75578,723,1,48308,1
4684,4685,44,1,66390,623,0,5214,0
4685,4686,57,0,66052,322,0,26061,1
4686,4687,53,0,63167,758,1,12502,1
4687,4688,51,1,74587,759,1,38895,1
4688,4689,46,0,81292,820,1,43026,1
4689,4690,41,0,112114,720,0,33137,1
4690,4691,41,0,95419,702,0,47888,1
4691,4692,59,1,62139,630,0,49845,1
4692,4693,21,0,137623,756,1,11007,0
4693,4694,20,0,107753,782,0,44758,0
4694,4695,51,1,30707,797,0,49916,0
4695,4696,66,0,126392,326,1,40305,1
4696,4697,40,0,33140,696,2,29205,0
4697,4698,69,0,135149,487,2,41399,1
4698,4699,40,1,31093,439,0,32864,0
4699,4700,62,0,102036,820,1,28947,0
4700,4701,22,1,124089,391,1,46275,0
4701,4702,48,0,92043,376,0,5963,0
4702,4703,58,0,118122,543,0,48197,1
4703,4704,23,0,144534,387,2,23680,0
4704,4705,54,0,25830,593,1,25486,1
4705,4706,27,1,50608,394,0,32438,0
4706,4707,57,0,122865,552,1,22246,0
4707,4708,24,1,144678,698,0,4341,1
4708,4709,56,0,67287,353,2,48921,1
4709,4710,55,1,110047,542,0,8747,1
4710,4711,38,0,53427,409,2,9448,1
4711,4712,37,0,146117,520,2,11940,1
4712,4713,20,1,104042,461,0,36330,0
4713,4714,68,1,48395,334,0,16596,1
4714,4715,39,1,149849,336,2,31627,1
4715,4716,64,1,129839,669,1,19051,1
4716,4717,21,0,132306,476,1,23698,1
4717,4718,45,1,112662,820,2,7413,1
4718,4719,29,1,115002,574,2,20032,1
4719,4720,55,1,37970,404,0,6734,0
4720,4721,68,0,90218,455,0,42596,1
4721,4722,53,0,141487,635,2,31786,1
4722,4723,64,0,134006,325,2,18963,0
4723,4724,58,0,96475,595,1,24999,0
4724,4725,22,1,94362,836,1,17518,0
4725,4726,30,0,43371,654,1,29407,0
4726,4727,40,1,115482,368,2,30501,0
4727,4728,67,0,109895,626,2,37888,0
4728,4729,47,1,39266,450,1,36280,1
4729,4730,54,1,123553,619,1,30045,0
4730,4731,42,1,39195,751,0,27819,1
4731,4732,65,1,130949,411,0,24231,0
4732,4733,44,1,146895,761,2,25432,0
4733,4734,68,0,47315,661,0,27745,0
4734,4735,31,1,140215,502,2,30443,1
4735,4736,65,1,103804,786,2,45917,0
4736,4737,64,1,95246,779,2,35000,0
4737,4738,53,1,61581,303,1,45332,0
4738,4739,56,0,65537,428,0,31296,0
4739,4740,33,0,147955,325,0,42913,0
4740,4741,39,1,99697,326,0,43498,0
4741,4742,38,1,117357,341,0,27485,1
4742,4743,38,1,139761,363,1,6653,0
4743,4744,25,1,95265,324,0,38926,0
4744,4745,66,0,133984,371,0,5089,0
4745,4746,33,0,134451,781,1,26194,0
4746,4747,48,1,112449,567,0,44748,0
4747,4748,59,1,140104,394,0,27485,1
4748,4749,27,1,42184,694,1,38069,0
4749,4750,49,1,43279,663,1,46638,1
4750,4751,51,1,46570,614,1,15747,1
4751,4752,26,0,63030,416,1,28980,0
4752,4753,34,0,82245,463,2,38071,0
4753,4754,28,1,75467,605,1,42364,0
4754,4755,49,0,139618,499,0,28011,1
4755,4756,27,0,55133,479,0,27086,1
4756,4757,39,0,98731,657,0,24933,0
4757,4758,34,1,63805,551,0,5962,0
4758,4759,21,0,63998,598,2,44278,1
4759,4760,65,0,37238,729,2,46048,1
4760,4761,69,1,101088,303,2,1857,1
4761,4762,64,0,88264,553,0,29305,0
4762,4763,42,1,135603,395,0,40539,0
4763,4764,38,0,68245,466,1,41327,0
4764,4765,54,1,43557,630,1,17403,1
4765,4766,55,1,90474,361,0,3420,0
4766,4767,66,0,116738,473,1,12218,0
4767,4768,18,0,85667,552,1,41691,1
4768,4769,42,1,111228,760,0,17450,0
4769,4770,68,1,105513,514,2,31134,1
4770,4771,53,0,85074,538,0,4133,0
4771,4772,34,0,78204,714,0,34553,0
4772,4773,58,0,118597,425,1,48054,0
4773,4774,41,0,112800,552,1,41503,0
4774,4775,19,1,45575,496,0,17135,0
4775,4776,57,1,100263,712,2,4690,0
4776,4777,32,1,96024,755,0,35315,0
4777,4778,49,0,40069,353,2,46231,1
4778,4779,56,0,44400,638,2,17742,1
4779,4780,23,1,44146,658,0,48934,0
4780,4781,18,1,26846,450,0,2562,1
4781,4782,64,1,60352,399,0,5386,1
4782,4783,40,1,43694,533,2,19561,0
4783,4784,56,1,41740,843,1,34246,1
4784,4785,34,1,69438,361,2,18031,0
4785,4786,51,0,50996,495,2,1263,0
4786,4787,58,1,83874,841,2,24486,1
4787,4788,46,1,117661,405,1,37510,0
4788,4789,26,1,126945,594,2,7646,1
4789,4790,30,1,79682,750,2,32903,1
4790,4791,23,1,64200,833,2,12148,1
4791,4792,23,1,42970,455,1,49981,1
4792,4793,37,1,30895,705,2,27137,1
4793,4794,69,0,58071,674,1,38968,1
4794,4795,20,1,72268,754,1,27012,1
4795,4796,34,0,42258,501,0,48578,1
4796,4797,66,0,108890,751,0,16223,0
4797,4798,29,0,116177,486,0,19389,0
4798,4799,65,1,77300,667,1,15353,1
4799,4800,64,1,81915,639,0,26483,1
4800,4801,62,1,28444,561,0,33897,1
4801,4802,18,1,95147,842,0,42897,0
4802,4803,34,1,96064,605,1,21102,1
4803,4804,20,1,135923,464,2,18198,1
4804,4805,43,1,86535,387,0,29538,1
4805,4806,32,1,23760,499,0,6849,1
4806,4807,53,1,56884,570,0,28957,1
4807,4808,49,1,122715,350,0,1014,1
4808,4809,49,0,145491,788,1,14807,1
4809,4810,21,1,107477,497,2,11229,0
4810,4811,35,1,46022,322,2,4488,1
4811,4812,66,1,74504,522,0,47062,0
4812,4813,36,0,63130,520,2,26282,1
4813,4814,60,1,63881,565,0,34470,0
4814,4815,69,1,82399,372,0,7575,1
4815,4816,52,0,56451,376,2,49193,0
4816,4817,57,1,71413,843,2,49208,0
4817,4818,31,0,112057,734,1,15272,1
4818,4819,50,0,82278,364,0,23544,0
4819,4820,31,0,133286,656,2,15368,1
4820,4821,51,0,49639,317,1,40260,1
4821,4822,21,1,54621,735,2,6499,1
4822,4823,41,0,116985,740,2,19939,0
4823,4824,46,0,143479,308,0,30317,0
4824,4825,36,1,33079,769,1,12178,0
4825,4826,23,1,147015,647,0,4939,1
4826,4827,50,1,26895,671,2,31601,1
4827,4828,66,0,113515,474,1,26060,0
4828,4829,57,1,72142,814,0,16706,1
4829,4830,36,0,131239,429,1,4674,1
4830,4831,18,0,147157,592,2,28287,0
4831,4832,22,1,32552,652,1,42402,1
4832,4833,44,1,112930,523,2,35421,1
4833,4834,33,1,68821,823,0,10154,0
4834,4835,23,1,117812,808,2,46413,0
4835,4836,57,1,53630,667,2,24065,0
4836,4837,30,1,90063,799,1,46676,1
4837,4838,65,0,32247,389,1,27406,1
4838,4839,52,0,37603,371,0,49337,1
4839,4840,36,1,122099,732,1,13034,0
4840,4841,29,0,65564,647,0,30477,1
4841,4842,33,0,131038,562,2,30737,0
4842,4843,60,0,20527,570,2,1815,1
4843,4844,27,0,76521,808,1,31296,1
4844,4845,42,0,88458,807,2,40735,1
4845,4846,37,0,25849,719,2,44496,1
4846,4847,48,1,115836,371,0,17938,1
4847,4848,21,1,113316,373,1,36560,1
4848,4849,61,1,70314,802,0,23249,1
4849,4850,40,0,65724,445,2,39986,0
4850,4851,19,1,113676,345,2,40676,1
4851,4852,39,1,37230,404,2,30496,0
4852,4853,68,1,112229,408,1,14460,1
4853,4854,54,0,92495,616,2,13254,0
4854,4855,25,1,121390,420,2,12957,0
4855,4856,24,0,62730,798,0,38070,0
4856,4857,31,1,105203,342,1,8852,1
4857,4858,20,1,111937,398,2,2264,0
4858,4859,67,1,133723,610,0,24203,0
4859,4860,33,0,23323,513,2,48678,0
4860,4861,36,0,20445,762,0,42853,1
4861,4862,68,0,102945,722,2,49362,0
4862,4863,35,0,29963,688,1,11364,0
4863,4864,69,0,70511,411,1,19688,0
4864,4865,33,1,142898,571,0,28739,0
4865,4866,25,1,140801,401,2,49834,1
4866,4867,50,0,143440,509,1,37726,0
4867,4868,66,0,35437,321,2,16566,0
4868,4869,29,1,36855,458,1,39304,0
4869,4870,28,0,101947,642,0,29959,0
4870,4871,22,1,143439,699,1,26814,0
4871,4872,44,0,30847,753,2,17057,1
4872,4873,29,1,23236,442,2,15973,0
4873,4874,34,0,81897,696,2,19201,1
4874,4875,23,0,143824,835,0,44519,0
4875,4876,50,1,138636,440,0,47480,0
4876,4877,22,1,33487,539,2,39088,1
4877,4878,45,0,97384,591,2,25132,1
4878,4879,31,0,82423,381,1,44292,1
4879,4880,22,1,33155,470,1,30317,0
4880,4881,50,0,31255,825,1,20195,1
4881,4882,67,1,140860,841,2,24738,1
4882,4883,65,1,21979,409,1,20938,0
4883,4884,58,0,145596,511,2,3418,0
4884,4885,36,1,41305,737,0,38908,0
4885,4886,39,1,94543,621,1,3988,0
4886,4887,22,0,55094,383,2,34622,1
4887,4888,19,1,55098,675,2,36618,1
4888,4889,47,1,109566,352,0,4379,1
4889,4890,64,1,53770,795,0,31765,0
4890,4891,56,1,29734,555,0,1193,0
4891,4892,21,0,91984,519,0,47136,0
4892,4893,50,1,59605,399,1,27153,0
4893,4894,30,0,97932,428,0,43440,1
4894,4895,37,1,75619,518,2,30004,1
4895,4896,24,0,144109,776,2,26322,0
4896,4897,32,1,47881,757,2,12279,0
4897,4898,40,0,83401,321,2,23016,0
4898,4899,31,1,51177,628,2,16079,0
4899,4900,40,1,60122,779,0,25725,1
4900,4901,36,1,132555,638,2,8983,0
4901,4902,46,1,55297,478,0,23137,1
4902,4903,37,0,131513,720,0,13057,0
4903,4904,46,0,136118,781,0,22281,0
4904,4905,41,1,56680,348,0,46937,0
4905,4906,35,0,103452,329,1,40737,0
4906,4907,27,1,71044,384,1,22716,0
4907,4908,58,1,116775,801,1,7534,0
4908,4909,25,0,64084,845,1,41888,0
4909,4910,43,0,54189,628,1,43635,0
4910,4911,46,0,33510,733,2,39558,1
4911,4912,27,1,110502,548,1,27965,0
4912,4913,34,1,42152,433,2,18057,0
4913,4914,19,0,104738,664,2,37469,0
4914,4915,23,1,46445,724,0,18744,1
4915,4916,22,0,96688,714,0,12258,1
4916,4917,45,0,91153,811,0,45106,0
4917,4918,58,0,21195,684,1,12809,0
4918,4919,22,0,124533,687,2,4067,1
4919,4920,35,0,79949,748,1,27738,1
4920,4921,43,0,45433,602,0,35212,1
4921,4922,37,1,25305,398,0,13217,0
4922,4923,58,1,146107,605,2,22871,0
4923,4924,66,0,78860,341,2,6179,1
4924,4925,44,0,93613,767,0,4353,1
4925,4926,66,0,68648,739,1,24165,0
4926,4927,29,1,83090,626,1,23444,0
4927,4928,24,0,116921,332,2,6919,0
4928,4929,20,0,62113,711,0,16556,0
4929,4930,27,0,135530,413,1,14011,1
4930,4931,51,1,123504,807,2,48602,0
4931,4932,42,0,140609,355,2,47662,0
4932,4933,52,1,62642,651,2,19154,1
4933,4934,33,1,53062,628,1,23294,0
4934,4935,19,0,91633,845,2,13736,1
4935,4936,41,1,124716,569,1,43662,1
4936,4937,27,1,61604,495,2,17578,0
4937,4938,55,1,130129,712,1,14996,0
4938,4939,39,0,26678,378,0,26150,1
4939,4940,43,1,52121,382,1,28205,1
4940,4941,60,0,68503,436,0,23298,0
4941,4942,56,0,145015,838,2,31556,0
4942,4943,44,0,106940,605,1,38411,0
4943,4944,46,1,91279,610,2,25964,1
4944,4945,64,0,36494,687,0,14746,0
4945,4946,55,1,127079,848,2,35520,1
4946,4947,37,1,64185,805,2,48903,0
4947,4948,44,1,29678,687,2,34428,1
